ano,id_uf,id_municipio,nome_municipio,idhm,idhm_educacao,idhm_renda,idhm_longevidade,taxa_analfabetismo_11a14,taxa_analfabetismo_15a17,taxa_analfabetismo_15mais,taxa_frequencia_6a14,taxa_frequencia_4a5,taxa_frequencia_0a3,expectativa_anos_estudo,taxa_fundamental_incompleto,renda_per_capita,indice_gini,percentual_pobres,percentual_extremamente_pobres,percentual_vulneraveis_pobreza,percentual_domicilios_agua,percentual_domicilios_energia,taxa_densidade_domiciliar
2010,41,4121356,Rancho Alegre D'Oeste,0.704,0.625,0.673,0.831,1.52,0.63,13.83,98.68,98.74,21.37,10.91,39.9,528.21,0.44,31.3,8.82,1.67,96.53,100.0,19.59
2010,41,4121406,Realeza,0.722,0.63,0.72,0.83,1.37,0.55,7.82,97.34,80.79,31.0,10.87,30.27,704.94,0.43,17.45,6.11,1.16,84.09,99.87,9.9
2010,41,4121505,Rebouças,0.672,0.576,0.647,0.814,0.27,0.82,6.85,98.26,53.87,11.79,11.6,37.6,449.27,0.51,45.0,23.22,10.54,97.11,97.28,20.45
2010,41,4121604,Renascença,0.733,0.63,0.746,0.838,1.31,3.03,9.74,97.71,75.02,23.67,10.56,32.56,831.49,0.58,29.27,12.52,4.74,91.26,93.12,14.2
2010,41,4121703,Reserva,0.618,0.461,0.65,0.786,1.37,1.61,14.76,96.21,54.09,16.22,8.38,51.01,457.88,0.5,44.62,20.38,4.87,92.97,98.62,27.21
2010,41,4121752,Reserva Do Iguaçu,0.648,0.521,0.636,0.82,1.59,0.93,11.96,98.35,77.31,26.97,10.53,43.24,419.62,0.57,53.48,27.81,13.61,86.67,94.84,30.13
2010,41,4121802,Ribeirão Claro,0.716,0.627,0.704,0.832,1.29,0.7,7.45,98.21,78.43,15.65,10.48,27.75,639.91,0.52,28.99,9.98,5.29,86.26,99.9,16.6
2010,41,4121901,Ribeirão Do Pinhal,0.701,0.611,0.684,0.824,1.49,0.13,15.38,98.53,81.24,18.77,11.07,34.88,563.87,0.5,33.62,11.9,2.39,97.42,100.0,17.86
2010,41,4122008,Rio Azul,0.687,0.544,0.728,0.819,1.78,2.0,4.17,96.22,54.25,6.2,10.22,38.91,740.31,0.63,34.35,14.56,7.08,93.82,97.43,20.77
2010,41,4122107,Rio Bom,0.729,0.681,0.672,0.848,0.95,0.0,8.46,100.0,95.9,37.03,11.38,26.37,524.89,0.43,32.47,8.51,3.93,96.36,100.0,18.51
2010,41,4122156,Rio Bonito Do Iguaçu,0.629,0.498,0.631,0.792,1.18,1.37,10.86,97.58,62.79,15.05,9.01,48.02,405.76,0.5,49.02,24.24,9.67,84.84,97.58,23.08
2010,41,4122172,Rio Branco Do Ivaí,0.64,0.537,0.624,0.783,1.15,2.28,14.99,97.18,57.08,2.84,10.58,41.93,387.85,0.49,51.25,22.09,8.81,90.09,98.75,26.61
2010,41,4122206,Rio Branco Do Sul,0.679,0.545,0.679,0.847,1.4,1.24,10.47,93.86,47.1,8.62,8.84,36.56,548.8,0.47,30.27,10.66,3.8,78.13,98.62,29.47
2010,41,4122305,Rio Negro,0.76,0.705,0.721,0.863,1.11,0.92,3.54,98.24,74.34,26.52,10.32,20.37,709.13,0.48,22.53,7.2,1.97,97.14,99.94,17.57
2010,41,4122404,Rolândia,0.739,0.661,0.744,0.821,0.72,0.74,6.17,97.51,77.82,21.91,10.01,22.61,819.52,0.45,12.9,2.6,0.49,99.22,100.0,12.62
2010,41,4122503,Roncador,0.681,0.595,0.665,0.797,1.44,1.73,15.55,98.71,89.56,21.21,10.21,37.78,500.36,0.53,41.92,18.25,6.64,92.79,99.52,19.27
2010,41,4122602,Rondon,0.713,0.61,0.724,0.82,1.47,1.03,10.67,96.94,92.24,41.28,9.5,31.71,724.58,0.41,10.64,1.32,0.2,96.73,99.88,13.89
2010,41,4122651,Rosário Do Ivaí,0.662,0.577,0.638,0.788,1.39,2.64,19.53,96.79,65.0,15.26,12.06,37.87,422.97,0.47,44.4,20.67,7.67,84.41,98.77,18.46
2010,41,4122701,Sabáudia,0.74,0.676,0.71,0.843,0.73,0.54,9.74,98.58,83.56,38.56,10.89,27.34,663.2,0.41,18.11,4.61,1.35,91.27,99.97,13.49
2010,41,4122800,Salgado Filho,0.7,0.604,0.682,0.831,0.78,2.95,10.86,98.27,76.68,26.24,12.16,35.69,557.15,0.46,30.43,11.41,3.35,92.06,96.68,16.63
2010,41,4122909,Salto Do Itararé,0.704,0.631,0.661,0.836,1.45,1.37,14.92,98.4,65.75,35.57,11.54,33.14,490.56,0.42,35.4,10.43,4.11,92.37,99.66,14.04
2010,41,4123006,Salto Do Lontra,0.718,0.625,0.707,0.839,1.5,1.15,9.73,96.5,76.57,18.94,10.18,29.12,650.57,0.46,23.47,8.43,1.64,94.74,99.4,16.68
2010,41,4123105,Santa Amélia,0.653,0.526,0.655,0.809,0.93,2.6,11.19,96.85,77.33,29.98,11.15,41.86,470.75,0.41,30.62,11.12,2.04,92.72,100.0,16.58
2010,41,4123204,Santa Cecília Do Pavão,0.723,0.661,0.681,0.838,2.21,3.05,17.83,97.81,79.47,37.9,11.69,31.6,553.12,0.47,30.95,12.23,3.35,97.94,99.9,14.24
2010,41,4123303,Santa Cruz De Monte Castelo,0.71,0.633,0.681,0.831,1.14,1.12,12.91,98.66,73.36,17.43,11.56,26.53,552.67,0.38,21.34,5.14,1.6,85.06,100.0,16.2
2010,41,4123402,Santa Fé,0.705,0.601,0.721,0.808,0.78,0.74,8.7,97.88,86.15,53.53,11.16,27.01,709.44,0.41,13.13,2.24,0.33,94.27,99.9,14.25
2010,41,4123501,Santa Helena,0.744,0.678,0.738,0.823,0.85,0.88,7.7,99.4,84.98,41.39,10.89,27.09,791.53,0.52,21.63,6.48,1.08,95.68,99.82,13.3
2010,41,4123600,Santa Inês,0.717,0.659,0.675,0.827,0.0,0.88,13.0,100.0,94.31,46.21,10.31,28.07,533.95,0.38,22.81,3.38,2.14,99.66,100.0,13.52
2010,41,4123709,Santa Isabel Do Ivaí,0.72,0.656,0.697,0.817,2.11,0.69,12.08,100.0,85.83,16.27,9.96,26.71,610.69,0.41,20.27,5.2,1.43,96.45,99.96,9.99
2010,41,4123808,Santa Izabel Do Oeste,0.696,0.603,0.677,0.826,1.43,1.72,9.78,97.06,59.97,19.1,10.69,29.47,540.49,0.45,31.1,11.23,4.1,95.39,99.71,21.13
2010,41,4123824,Santa Lúcia,0.687,0.592,0.688,0.795,1.82,1.0,12.92,97.04,49.26,1.62,11.21,34.57,578.04,0.44,26.72,10.05,3.5,81.82,99.92,13.54
2010,41,4123857,Santa Maria Do Oeste,0.609,0.477,0.6,0.79,1.58,1.12,14.44,95.54,36.36,5.81,10.08,42.05,334.84,0.48,54.62,28.21,13.56,86.08,97.74,30.89
2010,41,4123907,Santa Mariana,0.7,0.624,0.684,0.804,1.73,1.03,13.7,98.15,69.42,25.11,10.96,32.16,564.1,0.43,27.23,8.3,1.72,99.42,99.87,12.93
2010,41,4123956,Santa Mônica,0.704,0.63,0.698,0.792,1.74,1.9,12.87,99.57,82.27,32.42,11.63,28.26,614.27,0.48,26.26,5.04,0.27,89.24,100.0,17.75
2010,41,4124004,Santana Do Itararé,0.687,0.585,0.654,0.848,1.19,0.68,16.1,97.57,78.71,16.48,11.12,37.1,467.18,0.5,41.07,14.8,6.95,90.71,99.35,16.15
2010,41,4124020,Santa Tereza Do Oeste,0.705,0.632,0.686,0.808,0.96,0.75,7.45,97.7,77.28,21.92,10.12,28.32,573.27,0.44,27.76,8.81,2.73,96.03,99.52,17.24
2010,41,4124053,Santa Terezinha De Itaipu,0.738,0.689,0.716,0.814,1.06,1.02,7.26,99.57,97.3,38.82,11.73,21.01,688.34,0.44,21.21,6.48,2.05,97.79,100.0,14.54
2010,41,4124103,Santo Antônio Da Platina,0.718,0.617,0.733,0.817,2.8,1.72,9.75,96.23,51.65,17.29,9.54,26.65,765.04,0.54,23.53,8.2,1.4,93.93,99.91,17.7
2010,41,4124202,Santo Antônio Do Caiuá,0.696,0.632,0.65,0.82,2.38,1.18,12.98,98.07,100.0,56.44,11.3,28.67,455.52,0.35,28.88,8.32,2.73,91.74,99.75,12.11
2010,41,4124301,Santo Antônio Do Paraíso,0.716,0.662,0.683,0.813,2.3,1.82,13.07,97.73,89.48,29.58,12.8,23.94,561.33,0.48,31.99,7.32,0.91,97.35,99.54,14.25
2010,41,4124400,Santo Antônio Do Sudoeste,0.671,0.543,0.69,0.807,1.55,2.09,11.66,96.57,57.78,16.05,10.51,40.7,585.95,0.52,33.36,14.5,5.74,96.18,99.63,20.01
2010,41,4124509,Santo Inácio,0.739,0.641,0.746,0.843,0.6,0.7,9.37,99.26,90.56,12.12,10.66,25.65,829.4,0.53,18.51,4.19,0.82,93.2,99.9,16.19
2010,41,4124608,São Carlos Do Ivaí,0.682,0.547,0.703,0.825,0.23,0.79,10.77,98.26,61.14,18.42,10.05,35.38,635.85,0.4,16.82,5.75,0.71,95.99,100.0,17.04
2010,41,4124707,São Jerônimo Da Serra,0.637,0.503,0.626,0.822,3.75,3.13,17.23,96.22,55.0,7.9,9.51,43.96,393.81,0.53,50.4,28.42,12.78,87.28,99.83,23.12
2010,41,4124806,São João,0.727,0.66,0.695,0.838,1.43,0.84,7.66,97.67,83.53,28.85,11.1,28.14,605.55,0.43,24.21,8.15,2.17,93.41,99.87,9.12
2010,41,4124905,São João Do Caiuá,0.664,0.551,0.678,0.785,2.61,1.65,13.19,95.01,91.78,28.9,10.36,37.64,545.41,0.44,29.36,7.28,1.92,97.41,99.94,18.18
2010,41,4125001,São João Do Ivaí,0.693,0.611,0.677,0.803,1.22,1.29,16.21,98.67,86.78,28.33,8.79,32.18,540.31,0.43,29.82,9.97,2.35,96.74,99.95,12.31
2010,41,4125100,São João Do Triunfo,0.629,0.475,0.655,0.801,1.52,1.13,7.84,96.92,52.2,7.89,9.88,46.98,471.43,0.49,40.15,18.76,7.08,91.22,97.73,23.91
2010,41,4125209,São Jorge D'Oeste,0.722,0.656,0.705,0.813,1.5,0.77,7.28,98.93,78.53,14.2,10.18,27.68,641.7,0.47,28.23,9.95,3.63,94.58,100.0,10.55
2010,41,4125308,São Jorge Do Ivaí,0.743,0.696,0.727,0.81,1.21,0.81,9.06,98.36,98.06,43.08,11.6,29.56,738.42,0.43,12.27,2.4,1.01,96.25,100.0,6.69
2010,41,4125357,São Jorge Do Patrocínio,0.676,0.543,0.702,0.81,0.27,1.16,14.47,97.2,87.74,44.21,10.87,41.22,630.8,0.4,15.93,2.17,0.34,99.75,100.0,14.3
2010,41,4125407,São José Da Boa Vista,0.671,0.594,0.651,0.781,1.06,0.26,11.44,99.19,65.54,17.91,10.02,35.44,458.85,0.43,36.55,13.38,2.6,86.55,99.84,18.07
2010,41,4125456,São José Das Palmeiras,0.713,0.627,0.686,0.844,1.44,0.44,13.84,99.54,85.47,27.49,10.19,27.32,570.26,0.45,28.17,8.35,1.55,87.65,100.0,15.87
2010,41,4125506,São José Dos Pinhais,0.758,0.678,0.749,0.859,1.02,0.79,3.4,97.44,73.5,24.01,9.68,18.44,846.93,0.45,12.32,2.56,0.66,98.85,99.91,18.95
2010,41,4125555,São Manoel Do Paraná,0.725,0.64,0.721,0.825,0.67,0.0,13.5,97.83,94.65,67.18,11.48,27.01,710.62,0.44,12.33,1.36,0.38,98.67,99.9,8.26
2010,41,4125605,São Mateus Do Sul,0.719,0.623,0.711,0.838,1.0,0.85,3.84,97.61,56.62,23.04,9.61,27.49,669.78,0.49,26.67,10.97,3.64,96.23,99.65,16.81
2010,41,4125704,São Miguel Do Iguaçu,0.704,0.588,0.726,0.818,1.22,0.71,8.04,99.01,83.23,26.75,9.41,34.57,734.88,0.54,27.92,10.86,4.05,93.63,99.11,15.19
2010,41,4125753,São Pedro Do Iguaçu,0.683,0.581,0.687,0.798,1.65,1.26,11.64,97.26,86.27,20.89,10.54,37.65,573.84,0.46,28.4,9.55,2.61,97.07,99.74,12.75
2010,41,4125803,São Pedro Do Ivaí,0.717,0.627,0.702,0.836,0.59,0.54,10.7,97.64,68.92,31.01,11.03,25.01,632.22,0.4,15.52,2.53,0.44,95.7,100.0,16.43
2010,41,4125902,São Pedro Do Paraná,0.704,0.616,0.678,0.836,0.0,1.56,12.57,100.0,91.32,33.69,11.3,29.79,544.76,0.4,24.23,5.11,0.55,74.61,98.42,8.45
2010,41,4126009,São Sebastião Da Amoreira,0.715,0.651,0.689,0.814,1.31,1.52,14.46,99.01,74.5,11.13,11.67,27.09,582.81,0.44,22.36,6.82,1.08,96.05,99.95,17.77
2010,41,4126108,São Tomé,0.725,0.66,0.707,0.816,1.81,0.34,9.12,98.69,84.77,17.84,11.08,28.22,651.78,0.38,15.3,1.7,0.16,98.46,100.0,12.33
2010,41,4126207,Sapopema,0.655,0.509,0.695,0.795,1.68,1.9,16.97,96.63,61.1,12.31,10.34,45.68,603.35,0.58,38.16,15.53,5.73,85.68,98.01,25.89
2010,41,4126256,Sarandi,0.695,0.579,0.681,0.85,1.26,1.08,7.09,96.33,71.26,27.66,9.7,30.86,554.48,0.35,19.01,5.22,0.95,96.87,99.89,20.34
2010,41,4126272,Saudade Do Iguaçu,0.699,0.611,0.695,0.803,1.22,0.0,8.26,99.06,89.37,20.71,11.16,33.19,604.56,0.47,30.45,12.12,4.08,95.06,99.45,20.1
2010,41,4126306,Sengés,0.663,0.546,0.658,0.811,1.36,1.3,8.43,97.73,44.18,3.08,10.81,40.42,479.7,0.51,43.83,17.32,5.54,88.86,99.32,27.31
2010,41,4126355,Serranópolis Do Iguaçu,0.762,0.662,0.778,0.859,0.68,0.41,4.07,100.0,100.0,39.08,10.7,28.06,1012.88,0.5,11.49,1.68,0.15,93.7,100.0,6.69
2010,41,4126405,Sertaneja,0.725,0.651,0.724,0.809,1.28,1.37,9.56,99.64,96.21,30.69,10.55,28.79,725.23,0.53,24.78,7.96,1.36,98.83,99.95,10.7
2010,41,4126504,Sertanópolis,0.723,0.655,0.719,0.804,1.08,0.48,6.78,97.09,89.62,38.79,9.48,26.13,701.27,0.43,16.31,3.18,0.85,98.6,99.93,13.37
2010,41,4126603,Siqueira Campos,0.704,0.588,0.708,0.839,1.6,0.59,8.8,97.49,64.05,15.63,9.36,31.71,655.16,0.49,24.64,5.85,0.76,92.36,99.97,12.19
2010,41,4126652,Sulina,0.693,0.57,0.684,0.854,0.92,1.89,8.41,99.24,84.73,12.6,9.74,37.42,563.32,0.47,31.64,12.78,3.94,90.81,99.8,14.59
2010,41,4126678,Tamarana,0.621,0.46,0.628,0.829,3.57,3.69,15.25,94.4,50.18,18.08,7.67,41.94,398.24,0.47,47.38,22.57,9.76,75.05,91.71,32.09
2010,41,4126702,Tamboara,0.731,0.674,0.679,0.852,0.33,0.0,10.94,98.32,85.04,27.65,10.6,22.62,546.32,0.34,18.17,1.94,0.11,96.38,100.0,14.36
2010,41,4126801,Tapejara,0.703,0.612,0.694,0.819,1.03,1.11,11.77,98.35,83.8,18.94,10.92,32.02,599.13,0.39,18.47,2.9,0.59,95.7,100.0,15.71
2010,41,4126900,Tapira,0.697,0.619,0.689,0.794,1.86,1.69,13.9,99.22,84.2,25.79,11.43,34.21,583.51,0.42,23.07,5.69,0.87,95.49,99.45,12.69
2010,41,4127007,Teixeira Soares,0.671,0.544,0.676,0.822,1.3,1.05,5.5,96.78,50.06,7.71,9.64,37.64,536.39,0.51,37.57,14.73,5.19,93.89,99.31,21.6
2010,41,4127106,Telêmaco Borba,0.734,0.657,0.726,0.828,1.14,0.98,7.35,98.4,77.93,17.97,9.74,24.05,732.78,0.49,23.58,7.05,2.53,99.42,99.69,21.93
2010,41,4127205,Terra Boa,0.728,0.68,0.708,0.803,0.85,1.04,8.67,98.76,92.36,26.93,11.41,25.15,653.34,0.4,12.97,2.3,0.26,99.32,99.97,13.06
2010,41,4127304,Terra Rica,0.71,0.613,0.698,0.837,1.82,1.42,10.74,98.79,73.57,14.46,10.89,27.97,614.23,0.39,16.87,3.79,1.42,90.31,99.96,14.18
2010,41,4127403,Terra Roxa,0.714,0.639,0.697,0.818,1.67,0.56,10.05,97.71,75.59,24.13,10.56,30.02,611.85,0.42,21.29,7.33,1.98,97.62,99.81,13.2
2010,41,4127502,Tibagi,0.664,0.519,0.678,0.832,1.49,1.66,12.12,96.65,54.68,8.33,10.33,38.22,543.05,0.55,41.75,16.14,4.69,91.68,98.99,25.36
2010,41,4127601,Tijucas Do Sul,0.636,0.479,0.679,0.792,1.32,0.88,8.59,97.25,74.09,24.17,9.51,46.44,547.62,0.47,32.57,11.11,3.89,91.85,99.79,17.69
2010,41,4127700,Toledo,0.768,0.702,0.755,0.855,0.96,0.61,4.6,98.76,92.07,32.96,11.59,19.49,876.72,0.46,12.96,2.88,0.78,99.22,99.97,10.11
2010,41,4127809,Tomazina,0.699,0.622,0.661,0.829,1.89,0.21,13.23,98.4,47.88,14.9,11.55,32.61,489.45,0.45,36.43,11.9,4.15,81.13,99.89,13.91
2010,41,4127858,Três Barras Do Paraná,0.681,0.557,0.683,0.831,0.94,0.69,12.48,98.3,31.6,8.9,11.06,33.52,562.22,0.5,37.58,16.43,7.37,91.45,99.36,14.33
2010,41,4127882,Tunas Do Paraná,0.611,0.444,0.641,0.801,6.46,4.46,18.25,97.39,54.04,13.67,7.4,54.55,431.27,0.52,51.59,20.38,5.09,61.87,98.74,37.05
2010,41,4127908,Tuneiras Do Oeste,0.695,0.629,0.662,0.805,1.15,0.58,9.49,97.71,83.18,21.57,11.42,28.43,493.46,0.38,30.43,5.54,1.22,94.55,99.55,13.79
2010,41,4127957,Tupãssi,0.73,0.649,0.721,0.83,1.55,1.36,6.82,98.56,94.88,40.78,11.17,29.14,711.31,0.47,19.35,4.17,1.04,93.75,100.0,9.14
2010,41,4127965,Turvo,0.672,0.549,0.668,0.828,1.82,1.14,12.3,97.48,69.71,9.81,9.25,40.37,512.21,0.52,42.09,17.24,6.15,78.56,94.52,21.99
2010,41,4128005,Ubiratã,0.739,0.669,0.706,0.854,1.51,0.93,9.63,97.67,89.92,36.69,10.27,29.39,648.36,0.46,25.27,7.95,1.81,97.51,99.79,12.88
2010,41,4128104,Umuarama,0.761,0.698,0.755,0.836,0.95,0.78,6.15,97.91,83.98,29.24,10.64,21.0,880.6,0.48,14.17,2.79,0.59,98.96,100.0,11.86
2010,41,4128203,União Da Vitória,0.74,0.68,0.713,0.837,0.63,0.61,4.04,98.17,70.96,28.59,10.21,22.64,674.29,0.48,24.61,9.46,2.04,96.38,99.45,18.05
2010,41,4128302,Uniflor,0.72,0.655,0.69,0.826,3.24,1.33,10.27,98.16,88.8,50.91,11.71,25.51,586.3,0.37,14.92,2.47,0.58,88.43,99.91,12.19
2010,41,4128401,Uraí,0.721,0.655,0.698,0.821,0.67,0.65,11.07,98.65,88.1,47.28,11.08,30.48,617.75,0.48,28.98,7.82,1.27,96.98,99.91,13.78
2010,41,4128500,Wenceslau Braz,0.687,0.594,0.692,0.79,1.53,1.89,10.96,98.21,38.18,12.79,9.87,31.52,594.42,0.52,35.98,13.24,3.76,92.72,99.68,19.01
2010,41,4128534,Ventania,0.65,0.543,0.633,0.798,1.24,1.75,14.88,95.69,71.21,6.32,10.43,40.56,411.92,0.42,41.64,13.81,3.95,92.88,99.5,26.09
2010,41,4128559,Vera Cruz Do Oeste,0.699,0.601,0.702,0.811,2.12,0.37,11.11,97.72,65.9,4.06,10.87,31.23,632.91,0.54,33.81,14.51,6.32,91.71,99.86,12.24
2010,41,4128609,Verê,0.72,0.626,0.709,0.84,1.69,0.91,10.79,98.05,97.73,21.4,11.55,28.01,661.18,0.47,23.99,9.29,3.64,92.27,100.0,6.6
2010,41,4128625,Alto Paraíso,0.678,0.556,0.677,0.829,0.43,2.22,14.66,99.47,82.21,8.39,8.91,38.62,540.24,0.52,35.17,16.59,6.99,81.98,99.7,15.44
2010,41,4128633,Doutor Ulysses,0.546,0.362,0.57,0.791,2.61,1.64,17.34,94.4,30.14,7.56,7.91,54.32,277.33,0.49,63.97,38.11,18.88,71.16,96.76,32.57
2010,41,4128658,Virmond,0.722,0.628,0.708,0.848,1.45,0.0,7.2,99.55,73.17,16.82,11.61,32.44,655.2,0.53,31.35,14.58,7.74,92.48,98.52,17.51
2010,41,4128708,Vitorino,0.702,0.582,0.728,0.818,1.27,0.99,5.7,97.42,81.7,20.45,9.67,33.23,742.97,0.48,21.04,7.99,2.71,91.19,99.48,14.14
2010,41,4128807,Xambrê,0.706,0.606,0.703,0.825,0.82,0.33,12.86,98.5,75.15,15.77,10.08,31.62,633.91,0.48,24.36,7.01,2.11,79.14,99.83,11.09
2010,42,4200051,Abdon Batista,0.694,0.625,0.66,0.812,1.14,0.69,9.73,100.0,83.22,8.4,9.37,36.85,485.35,0.45,39.74,16.39,5.96,91.73,100.0,13.95
2010,42,4200101,Abelardo Luz,0.696,0.578,0.684,0.852,1.11,1.32,11.05,97.11,64.63,9.79,9.86,34.83,562.88,0.53,35.95,19.55,10.6,91.32,99.18,21.54
2010,42,4200200,Agrolândia,0.725,0.633,0.727,0.827,0.68,1.49,5.11,97.02,80.89,36.61,10.65,29.23,739.1,0.36,10.29,3.13,1.06,93.11,100.0,10.11
2010,42,4200309,Agronômica,0.741,0.595,0.774,0.884,1.84,0.36,5.58,94.45,72.83,31.35,8.5,30.54,985.65,0.47,10.37,1.8,0.51,88.94,100.0,15.19
2010,42,4200408,Água Doce,0.698,0.574,0.724,0.82,1.08,0.97,7.2,97.9,73.46,9.61,10.43,40.04,722.21,0.54,30.27,12.29,2.16,88.88,99.29,15.57
2010,42,4200507,Águas De Chapecó,0.713,0.629,0.712,0.811,1.47,0.65,6.4,99.29,80.04,20.56,10.51,34.24,673.13,0.44,21.12,8.04,2.34,90.86,99.5,14.21
2010,42,4200556,Águas Frias,0.745,0.661,0.728,0.86,1.14,1.48,9.09,100.0,79.32,25.36,11.91,31.35,743.13,0.38,13.03,5.95,3.26,88.67,99.28,7.56
2010,42,4200606,Águas Mornas,0.723,0.606,0.731,0.853,0.8,0.63,5.84,98.72,66.15,26.1,10.29,31.11,754.54,0.34,6.72,2.41,0.73,58.93,99.95,5.08
2010,42,4200705,Alfredo Wagner,0.668,0.481,0.702,0.882,0.88,0.86,9.4,92.8,35.97,14.72,10.04,43.25,630.54,0.46,25.23,12.22,7.02,66.68,99.96,9.45
2010,42,4200754,Alto Bela Vista,0.755,0.664,0.734,0.882,0.88,0.97,4.04,98.92,100.0,32.29,10.72,32.03,770.49,0.46,18.48,7.86,3.47,89.53,99.8,11.15
2010,42,4200804,Anchieta,0.699,0.608,0.703,0.8,0.87,1.07,7.21,99.76,94.21,37.34,11.77,35.76,636.15,0.44,23.73,10.1,2.74,92.97,99.74,18.07
2010,42,4200903,Angelina,0.687,0.581,0.699,0.797,2.25,1.46,10.49,99.26,93.93,18.52,10.95,40.31,618.55,0.47,28.08,9.69,2.83,69.37,99.61,8.4
2010,42,4201000,Anita Garibaldi,0.688,0.592,0.667,0.826,1.36,1.54,13.29,96.11,81.28,31.22,9.45,35.98,506.94,0.5,39.44,19.41,7.09,84.57,99.67,10.33
2010,42,4201109,Anitápolis,0.674,0.524,0.699,0.836,1.39,3.8,10.7,98.47,80.36,38.4,7.44,50.84,620.8,0.44,22.12,7.66,1.13,81.12,99.61,8.06
2010,42,4201208,Antônio Carlos,0.749,0.615,0.768,0.89,0.78,0.48,4.11,96.55,84.9,14.91,10.55,34.47,952.53,0.43,7.1,1.01,0.13,71.49,100.0,6.42
2010,42,4201257,Apiúna,0.708,0.584,0.735,0.827,0.98,1.79,5.93,97.81,64.96,37.0,10.23,36.72,776.69,0.39,10.81,2.95,1.38,78.17,99.89,11.01
2010,42,4201273,Arabutã,0.733,0.614,0.744,0.863,1.21,0.47,4.04,99.67,93.82,26.9,10.73,34.99,820.78,0.45,17.1,7.77,4.95,78.79,99.9,7.21
2010,42,4201307,Araquari,0.703,0.602,0.696,0.83,1.02,1.3,5.68,96.04,64.73,20.41,9.48,24.26,609.76,0.4,20.02,4.69,1.22,96.64,99.5,25.7
2010,42,4201406,Araranguá,0.76,0.691,0.745,0.853,0.88,0.85,4.45,98.38,75.67,29.05,11.04,21.58,827.2,0.45,12.99,2.9,0.79,97.1,99.97,12.42
2010,42,4201505,Armazém,0.77,0.698,0.743,0.882,1.73,1.37,5.8,98.46,92.05,49.43,10.88,23.34,814.95,0.44,8.41,1.58,0.31,82.27,100.0,9.96
2010,42,4201604,Arroio Trinta,0.764,0.653,0.781,0.873,0.0,1.05,5.54,99.3,100.0,43.07,9.56,27.35,1029.14,0.45,4.59,0.76,0.42,83.27,99.93,4.16
2010,42,4201653,Arvoredo,0.715,0.61,0.713,0.842,1.47,1.54,9.87,97.44,77.4,11.82,12.01,26.1,675.6,0.36,13.64,3.76,2.28,79.17,99.92,14.43
2010,42,4201703,Ascurra,0.742,0.636,0.739,0.868,1.11,0.51,4.1,97.94,77.05,53.07,10.12,28.61,793.09,0.35,8.6,0.57,0.0,95.04,100.0,10.17
2010,42,4201802,Atalanta,0.733,0.668,0.736,0.802,0.86,0.5,3.96,98.99,89.37,39.18,8.77,25.14,781.32,0.44,18.14,5.42,1.42,90.91,100.0,5.42
2010,42,4201901,Aurora,0.733,0.606,0.748,0.87,0.79,0.62,4.61,99.26,90.72,42.19,11.02,37.51,841.85,0.4,12.09,4.57,3.14,72.13,99.91,11.21
2010,42,4201950,Balneário Arroio Do Silva,0.746,0.642,0.753,0.858,1.61,0.62,4.94,98.07,58.72,34.43,10.1,26.91,866.42,0.53,20.29,5.51,1.68,99.61,99.94,15.35
2010,42,4202008,Balneário Camboriú,0.845,0.789,0.854,0.894,0.73,0.56,1.5,98.34,88.79,44.64,10.47,10.92,1625.59,0.52,4.63,0.95,0.21,99.03,100.0,14.8
2010,42,4202057,Balneário Barra Do Sul,0.716,0.611,0.713,0.844,0.34,1.83,3.71,98.75,80.64,21.73,9.81,30.47,676.33,0.41,19.08,3.89,0.26,98.93,99.53,13.49
2010,42,4202073,Balneário Gaivota,0.728,0.622,0.734,0.844,1.2,1.43,6.3,98.68,63.44,31.38,10.26,33.77,768.73,0.47,17.21,3.19,0.46,98.65,100.0,11.34
2010,42,4202081,Bandeirante,0.672,0.565,0.675,0.795,0.0,1.71,8.92,99.17,77.13,3.64,9.14,36.65,534.25,0.4,26.6,15.18,4.19,90.43,99.78,20.56
2010,42,4202099,Barra Bonita,0.701,0.599,0.692,0.83,2.16,2.34,13.57,96.4,89.26,4.29,11.28,37.22,594.28,0.4,21.56,8.48,2.32,93.93,100.0,12.26
2010,42,4202107,Barra Velha,0.738,0.639,0.735,0.857,1.3,0.94,4.63,96.83,75.08,34.02,9.99,25.82,773.05,0.44,15.94,3.56,1.06,98.63,99.67,18.24
2010,42,4202131,Bela Vista Do Toldo,0.675,0.598,0.624,0.826,1.65,0.86,5.47,98.93,72.16,17.31,11.14,33.07,389.28,0.46,45.29,20.14,11.67,96.55,99.79,18.85
2010,42,4202156,Belmonte,0.705,0.611,0.699,0.82,0.54,1.36,9.39,100.0,90.93,11.96,11.28,31.98,620.67,0.45,26.96,10.19,1.89,89.38,100.0,23.13
2010,42,4202206,Benedito Novo,0.74,0.645,0.723,0.868,0.92,0.21,4.09,98.26,95.25,42.67,9.44,25.58,717.89,0.36,9.55,3.5,0.76,82.42,100.0,9.68
2010,42,4202305,Biguaçu,0.739,0.659,0.733,0.836,1.06,0.87,4.61,96.87,69.37,29.76,10.07,19.71,764.37,0.39,11.57,2.64,0.5,85.61,99.68,16.81
2010,42,4202404,Blumenau,0.806,0.722,0.812,0.894,0.85,0.54,1.77,97.04,78.31,50.02,9.97,15.37,1253.17,0.46,4.41,1.02,0.12,97.89,99.97,11.6
